disease_id,gene_id
DOID:2355,3562
DOID:2355,3569
DOID:2355,3586
DOID:2355,3600
DOID:2355,3704
DOID:2355,3717
DOID:2355,3792
DOID:2355,3815
DOID:2355,4124
DOID:2355,4129
DOID:2355,4153
DOID:2355,4179
DOID:2355,4254
DOID:2355,4352
DOID:2355,4524
DOID:2355,4599
DOID:2355,4683
DOID:2355,4695
DOID:2355,4736
DOID:2355,4879
DOID:2355,4891
DOID:2355,5159
DOID:2355,5169
DOID:2355,5230
DOID:2355,5277
DOID:2355,5284
DOID:2355,5313
DOID:2355,5551
DOID:2355,5617
DOID:2355,5671
DOID:2355,5741
DOID:2355,5889
DOID:2355,5917
DOID:2355,5972
DOID:2355,6005
DOID:2355,6006
DOID:2355,6007
DOID:2355,6125
DOID:2355,6135
DOID:2355,6138
DOID:2355,6154
DOID:2355,6157
DOID:2355,6165
DOID:2355,6166
DOID:2355,6173
DOID:2355,6201
DOID:2355,6204
DOID:2355,6208
DOID:2355,6217
DOID:2355,6218
DOID:2355,6223
DOID:2355,6229
DOID:2355,6231
DOID:2355,6235
DOID:2355,6288
DOID:2355,6326
DOID:2355,6461
DOID:2355,6521
DOID:2355,6648
DOID:2355,6708
DOID:2355,6709
DOID:2355,6710
DOID:2355,6768
DOID:2355,6947
DOID:2355,6948
DOID:2355,7015
DOID:2355,7018
DOID:2355,7036
DOID:2355,7037
DOID:2355,7056
DOID:2355,7066
DOID:2355,7124
DOID:2355,7132
DOID:2355,7167
DOID:2355,7372
DOID:2355,7390
DOID:2355,7398
DOID:2355,7450
DOID:2355,8029
DOID:2355,8128
DOID:2355,8526
DOID:2355,8797
DOID:2355,8803
DOID:2355,9518
DOID:2355,9663
DOID:2355,9780
DOID:2355,9937
DOID:2355,10427
DOID:2355,10483
DOID:2355,10484
DOID:2355,10560
DOID:2355,10661
DOID:2355,10878
DOID:2355,11093
DOID:2355,22909
DOID:2355,23630
DOID:2355,26277
DOID:2355,27163
DOID:2355,28982
DOID:2355,29089
DOID:2355,30061
DOID:2355,50617
DOID:2355,51067
DOID:2355,51119
DOID:2355,51121
DOID:2355,51167
DOID:2355,51218
DOID:2355,51251
DOID:2355,51312
DOID:2355,51458
DOID:2355,51700
DOID:2355,51706
DOID:2355,53335
DOID:2355,54602
DOID:2355,54658
DOID:2355,54790
DOID:2355,54977
DOID:2355,55120
DOID:2355,55215
DOID:2355,55240
DOID:2355,55850
DOID:2355,56852
DOID:2355,57599
DOID:2355,57697
DOID:2355,57817
DOID:2355,64137
DOID:2355,64858
DOID:2355,79008
DOID:2355,79728
DOID:2355,79901
DOID:2355,80198
DOID:2355,80233
DOID:2355,80324
DOID:2355,81494
DOID:2355,81693
DOID:2355,83990
DOID:2355,84365
DOID:2355,84464
DOID:2355,84529
DOID:2355,90121
DOID:2355,94081
DOID:2355,112464
DOID:2355,112755
DOID:2355,113235
DOID:2355,114757
DOID:2355,118980
DOID:2355,140885
DOID:2355,146059
DOID:2355,150274
DOID:2355,164656
DOID:2355,199990
DOID:2355,201254
DOID:2355,374569
DOID:2355,405754
DOID:2355,548593
DOID:2377,213
DOID:2377,348
DOID:2377,355
DOID:2377,361
DOID:2377,590
DOID:2377,627
DOID:2377,677
DOID:2377,720
DOID:2377,868
DOID:2377,920
DOID:2377,921
DOID:2377,923
DOID:2377,925
DOID:2377,940
DOID:2377,941
DOID:2377,942
DOID:2377,958
DOID:2377,959
DOID:2377,965
DOID:2377,1043
DOID:2377,1230
DOID:2377,1234
DOID:2377,1268
DOID:2377,1410
DOID:2377,1493
DOID:2377,1591
DOID:2377,1594
DOID:2377,1901
DOID:2377,1996
DOID:2377,2262
DOID:2377,2315
DOID:2377,2833
DOID:2377,3077
DOID:2377,3087
DOID:2377,3105
DOID:2377,3106
DOID:2377,3115
DOID:2377,3117
DOID:2377,3119
DOID:2377,3122
DOID:2377,3123
DOID:2377,3126
DOID:2377,3135
DOID:2377,3178
DOID:2377,3383
DOID:2377,3394
DOID:2377,3456
DOID:2377,3458
DOID:2377,3553
DOID:2377,3558
DOID:2377,3559
DOID:2377,3565
DOID:2377,3566
DOID:2377,3569
DOID:2377,3574
DOID:2377,3575
DOID:2377,3586
DOID:2377,3592
DOID:2377,3593
DOID:2377,3600
DOID:2377,3605
DOID:2377,3627
DOID:2377,3663
DOID:2377,3676
DOID:2377,3738
DOID:2377,4155
DOID:2377,4162
DOID:2377,4261
DOID:2377,4318
DOID:2377,4340
DOID:2377,4599
DOID:2377,4609
DOID:2377,5027
DOID:2377,5133
DOID:2377,5241
DOID:2377,5341
DOID:2377,5354
DOID:2377,5443
DOID:2377,5444
DOID:2377,5594
DOID:2377,5621
DOID:2377,5725
DOID:2377,5734
DOID:2377,5788
DOID:2377,5796
DOID:2377,5996
DOID:2377,6125
DOID:2377,6240
DOID:2377,6347
DOID:2377,6348
DOID:2377,6352
DOID:2377,6401
DOID:2377,6404
DOID:2377,6556
DOID:2377,6565
DOID:2377,6696
DOID:2377,6723
DOID:2377,6774
DOID:2377,6775
DOID:2377,7040
DOID:2377,7099
DOID:2377,7124
DOID:2377,7128
DOID:2377,7132
DOID:2377,7297
DOID:2377,7412
DOID:2377,7421
DOID:2377,8320
DOID:2377,8477
DOID:2377,8740
DOID:2377,10215
DOID:2377,10392
DOID:2377,10461
DOID:2377,10538
DOID:2377,10563
DOID:2377,10666
DOID:2377,10892
DOID:2377,11262
DOID:2377,11338
DOID:2377,23095
DOID:2377,23274
DOID:2377,26986
DOID:2377,27120
DOID:2377,30009
DOID:2377,50943
DOID:2377,51300
DOID:2377,51561
DOID:2377,54806
DOID:2377,55765
DOID:2377,57178
DOID:2377,58531
DOID:2377,60468
DOID:2377,63892
DOID:2377,64135
DOID:2377,64332
DOID:2377,79258
DOID:2377,81607
DOID:2377,84260
DOID:2377,84769
DOID:2377,84894
DOID:2377,116379
DOID:2377,117289
DOID:2377,148867
DOID:2377,155061
DOID:2377,160365
DOID:2377,167826
DOID:2377,342897
DOID:2377,440836
DOID:2377,729230
DOID:2377,100133941
DOID:2394,142
DOID:2394,207
DOID:2394,268
DOID:2394,306
DOID:2394,324
DOID:2394,331
DOID:2394,332
DOID:2394,360
DOID:2394,374
DOID:2394,467
DOID:2394,540
DOID:2394,580
DOID:2394,595
DOID:2394,607
DOID:2394,668
DOID:2394,672
DOID:2394,675
DOID:2394,794
DOID:2394,836
DOID:2394,857
DOID:2394,894
DOID:2394,898
DOID:2394,925
DOID:2394,999
DOID:2394,1027
DOID:2394,1366
DOID:2394,1499
DOID:2394,1545
DOID:2394,1647
DOID:2394,1796
DOID:2394,1956
DOID:2394,2064
DOID:2394,2067
DOID:2394,2069
DOID:2394,2099
DOID:2394,2122
DOID:2394,2194
DOID:2394,2348
DOID:2394,2475
DOID:2394,2516
DOID:2394,3231
DOID:2394,3237
DOID:2394,3265
DOID:2394,3558
DOID:2394,3569
DOID:2394,3572
DOID:2394,3576
DOID:2394,3590
DOID:2394,3623
DOID:2394,3732
DOID:2394,3845
DOID:2394,3855
DOID:2394,4009
DOID:2394,4072
DOID:2394,4233
DOID:2394,4267
DOID:2394,4288
DOID:2394,4292
DOID:2394,4313
DOID:2394,4318
DOID:2394,4436
DOID:2394,4519
DOID:2394,4609
DOID:2394,4831
DOID:2394,4893
DOID:2394,4905
DOID:2394,4978
DOID:2394,5071
DOID:2394,5241
DOID:2394,5243
DOID:2394,5290
DOID:2394,5291
DOID:2394,5293
DOID:2394,5294
DOID:2394,5501
DOID:2394,5518
DOID:2394,5594
DOID:2394,5595
DOID:2394,5653
DOID:2394,5655
DOID:2394,5728
DOID:2394,5819
DOID:2394,5889
DOID:2394,5892
DOID:2394,5934
DOID:2394,6502
DOID:2394,6513
DOID:2394,6528
DOID:2394,6597
DOID:2394,6647
DOID:2394,6648
DOID:2394,6678
DOID:2394,6774
DOID:2394,6928
DOID:2394,6935
DOID:2394,7015
DOID:2394,7038
DOID:2394,7099
DOID:2394,7150
DOID:2394,7157
DOID:2394,7270
DOID:2394,7298
DOID:2394,7380
DOID:2394,7422
DOID:2394,7516
DOID:2394,7764
DOID:2394,7980
DOID:2394,8028
DOID:2394,8220
DOID:2394,8289
DOID:2394,8516
DOID:2394,8517
DOID:2394,8626
DOID:2394,8630
DOID:2394,8631
DOID:2394,8725
DOID:2394,8743
DOID:2394,8991
DOID:2394,9149
DOID:2394,10013
DOID:2394,10232
DOID:2394,10381
DOID:2394,10395
DOID:2394,10413
DOID:2394,10772
DOID:2394,10775
DOID:2394,11200
DOID:2394,22800
DOID:2394,23205
DOID:2394,23213
DOID:2394,25803
DOID:2394,25976
DOID:2394,29086
DOID:2394,51029
DOID:2394,51773
DOID:2394,54796
DOID:2394,55726
DOID:2394,55858
DOID:2394,56952
DOID:2394,64434
DOID:2394,79084
DOID:2394,79156
DOID:2394,79728
DOID:2394,83636
DOID:2394,83990
DOID:2394,92421
DOID:2394,94025
DOID:2394,115761
DOID:2394,285601
DOID:2531,25
DOID:2531,27
DOID:2531,54
DOID:2531,113
DOID:2531,142
DOID:2531,207
DOID:2531,213
DOID:2531,238
DOID:2531,240
DOID:2531,249
DOID:2531,250
DOID:2531,251
DOID:2531,290
DOID:2531,302
DOID:2531,307
DOID:2531,308
DOID:2531,309
DOID:2531,329
DOID:2531,330
DOID:2531,331
DOID:2531,332
DOID:2531,355
DOID:2531,356
DOID:2531,366
DOID:2531,367
DOID:2531,406
DOID:2531,440
DOID:2531,472
DOID:2531,481
DOID:2531,495
DOID:2531,545
DOID:2531,572
DOID:2531,578
DOID:2531,581
DOID:2531,595
DOID:2531,596
DOID:2531,598
DOID:2531,602
DOID:2531,604
DOID:2531,613
DOID:2531,639
DOID:2531,643
DOID:2531,648
DOID:2531,654
DOID:2531,664
DOID:2531,673
DOID:2531,694
DOID:2531,695
DOID:2531,768
DOID:2531,811
DOID:2531,817
DOID:2531,822
DOID:2531,824
DOID:2531,836
DOID:2531,840
DOID:2531,841
DOID:2531,861
DOID:2531,862
DOID:2531,863
DOID:2531,864
DOID:2531,865
DOID:2531,867
DOID:2531,871
DOID:2531,894
DOID:2531,896
DOID:2531,914
DOID:2531,920
DOID:2531,921
DOID:2531,924
DOID:2531,925
DOID:2531,928
DOID:2531,933
DOID:2531,939
DOID:2531,941
DOID:2531,942
DOID:2531,943
DOID:2531,944
DOID:2531,945
DOID:2531,947
DOID:2531,951
DOID:2531,952
DOID:2531,958
DOID:2531,959
DOID:2531,960
DOID:2531,965
DOID:2531,968
DOID:2531,972
DOID:2531,973
DOID:2531,974
DOID:2531,978
DOID:2531,1017
DOID:2531,1019
DOID:2531,1021
DOID:2531,1026
DOID:2531,1027
DOID:2531,1029
DOID:2531,1030
DOID:2531,1043
DOID:2531,1046
DOID:2531,1050
DOID:2531,1052
DOID:2531,1053
DOID:2531,1215
DOID:2531,1236
DOID:2531,1269
DOID:2531,1378
DOID:2531,1380
DOID:2531,1381
DOID:2531,1385
DOID:2531,1387
DOID:2531,1399
DOID:2531,1401
DOID:2531,1407
DOID:2531,1408
DOID:2531,1432
DOID:2531,1435
DOID:2531,1436
DOID:2531,1437
DOID:2531,1440
DOID:2531,1471
DOID:2531,1495
DOID:2531,1512
DOID:2531,1522
DOID:2531,1612
DOID:2531,1633
DOID:2531,1728
DOID:2531,1788
DOID:2531,1789
DOID:2531,1791
DOID:2531,1847
DOID:2531,1879
DOID:2531,1902
DOID:2531,1978
DOID:2531,2026
DOID:2531,2033
DOID:2531,2052
DOID:2531,2056
DOID:2531,2078
DOID:2531,2099
DOID:2531,2120
DOID:2531,2122
DOID:2531,2125
DOID:2531,2146
DOID:2531,2152
DOID:2531,2246
DOID:2531,2247
DOID:2531,2261
DOID:2531,2268
DOID:2531,2274
DOID:2531,2305
DOID:2531,2308
DOID:2531,2322
DOID:2531,2335
DOID:2531,2353
DOID:2531,2475
DOID:2531,2524
DOID:2531,2526
DOID:2531,2623
DOID:2531,2624
DOID:2531,2625
DOID:2531,2629
DOID:2531,2650
DOID:2531,2651
DOID:2531,2672
DOID:2531,2706
DOID:2531,2707
DOID:2531,2838
DOID:2531,2885
DOID:2531,2908
DOID:2531,2944
DOID:2531,2950
DOID:2531,2952
DOID:2531,2969
DOID:2531,2993
DOID:2531,3002
DOID:2531,3005
DOID:2531,3006
DOID:2531,3020
DOID:2531,3021
DOID:2531,3050
DOID:2531,3066
DOID:2531,3067
DOID:2531,3082
DOID:2531,3105
DOID:2531,3106
DOID:2531,3110
DOID:2531,3117
DOID:2531,3161
DOID:2531,3195
DOID:2531,3205
DOID:2531,3240
DOID:2531,3265
DOID:2531,3280
DOID:2531,3308
DOID:2531,3309
DOID:2531,3315
DOID:2531,3320
DOID:2531,3383
DOID:2531,3394
DOID:2531,3398
DOID:2531,3399
DOID:2531,3417
DOID:2531,3418
DOID:2531,3439
DOID:2531,3440
DOID:2531,3458
DOID:2531,3553
DOID:2531,3558
DOID:2531,3559
DOID:2531,3562
DOID:2531,3563
DOID:2531,3565
DOID:2531,3569
DOID:2531,3570
DOID:2531,3574
DOID:2531,3586
DOID:2531,3596
DOID:2531,3600
DOID:2531,3662
DOID:2531,3676
DOID:2531,3681
DOID:2531,3682
DOID:2531,3683
DOID:2531,3687
DOID:2531,3713
DOID:2531,3716
DOID:2531,3717
DOID:2531,3718
DOID:2531,3725
DOID:2531,3727
DOID:2531,3812
DOID:2531,3815
DOID:2531,3845
DOID:2531,3932
DOID:2531,3981
DOID:2531,4004
DOID:2531,4005
DOID:2531,4026
DOID:2531,4066
DOID:2531,4068
DOID:2531,4069
DOID:2531,4094
DOID:2531,4170
DOID:2531,4193
DOID:2531,4211
DOID:2531,4233
DOID:2531,4254
DOID:2531,4255
DOID:2531,4267
DOID:2531,4291
DOID:2531,4292
DOID:2531,4297
DOID:2531,4298
DOID:2531,4300
DOID:2531,4311
DOID:2531,4330
DOID:2531,4352
DOID:2531,4353
DOID:2531,4507
DOID:2531,4524
DOID:2531,4548
DOID:2531,4582
DOID:2531,4599
DOID:2531,4602
DOID:2531,4605
DOID:2531,4609
DOID:2531,4629
DOID:2531,4684
DOID:2531,4763
DOID:2531,4792
DOID:2531,4851
DOID:2531,4869
DOID:2531,4893
DOID:2531,4928
DOID:2531,4956
DOID:2531,4968
DOID:2531,4982
DOID:2531,5079
DOID:2531,5087
DOID:2531,5091
DOID:2531,5142
DOID:2531,5154
DOID:2531,5155
DOID:2531,5156
DOID:2531,5159
DOID:2531,5172
DOID:2531,5187
DOID:2531,5243
DOID:2531,5264
DOID:2531,5290
DOID:2531,5291
DOID:2531,5293
DOID:2531,5294
DOID:2531,5295
DOID:2531,5358
DOID:2531,5366
DOID:2531,5371
DOID:2531,5444
DOID:2531,5457
DOID:2531,5475
DOID:2531,5552
DOID:2531,5582
DOID:2531,5590
DOID:2531,5595
DOID:2531,5599
DOID:2531,5604
DOID:2531,5657
DOID:2531,5728
DOID:2531,5734
DOID:2531,5744
DOID:2531,5756
DOID:2531,5770
DOID:2531,5771
DOID:2531,5781
DOID:2531,5788
DOID:2531,5795
DOID:2531,5810
DOID:2531,5880
DOID:2531,5885
DOID:2531,5914
DOID:2531,5917
DOID:2531,5925
DOID:2531,5926
DOID:2531,5966
DOID:2531,5979
DOID:2531,5997
DOID:2531,6176
DOID:2531,6208
DOID:2531,6279
DOID:2531,6281
DOID:2531,6320
DOID:2531,6347
DOID:2531,6348
DOID:2531,6361
DOID:2531,6382
DOID:2531,6402
DOID:2531,6446
DOID:2531,6455
DOID:2531,6494
DOID:2531,6580
DOID:2531,6597
DOID:2531,6622
DOID:2531,6624
DOID:2531,6648
DOID:2531,6664
DOID:2531,6668
DOID:2531,6672
DOID:2531,6678
DOID:2531,6688
DOID:2531,6693
DOID:2531,6714
DOID:2531,6772
DOID:2531,6774
DOID:2531,6776
DOID:2531,6777
DOID:2531,6840
DOID:2531,6850
DOID:2531,6886
DOID:2531,6900
DOID:2531,6919
DOID:2531,6929
DOID:2531,7001
DOID:2531,7014
DOID:2531,7015
DOID:2531,7037
DOID:2531,7040
DOID:2531,7049
DOID:2531,7066
DOID:2531,7070
DOID:2531,7072
DOID:2531,7074
DOID:2531,7124
DOID:2531,7150
DOID:2531,7153
DOID:2531,7155
DOID:2531,7157
DOID:2531,7200
DOID:2531,7204
DOID:2531,7249
DOID:2531,7280
DOID:2531,7294
DOID:2531,7295
DOID:2531,7341
DOID:2531,7345
DOID:2531,7422
DOID:2531,7490
DOID:2531,7535
DOID:2531,7704
DOID:2531,7837
DOID:2531,7852
DOID:2531,7913
DOID:2531,7994
DOID:2531,8021
DOID:2531,8028
DOID:2531,8178
DOID:2531,8202
DOID:2531,8227
DOID:2531,8243
DOID:2531,8289
DOID:2531,8301
DOID:2531,8320
DOID:2531,8431
DOID:2531,8600
DOID:2531,8623
DOID:2531,8625
DOID:2531,8701
DOID:2531,8714
DOID:2531,8743
DOID:2531,8795
DOID:2531,8813
DOID:2531,8833
DOID:2531,8837
DOID:2531,8863
DOID:2531,8864
DOID:2531,8877
DOID:2531,8915
DOID:2531,9126
DOID:2531,9138
DOID:2531,9145
DOID:2531,9242
DOID:2531,9260
DOID:2531,9429
DOID:2531,9446
DOID:2531,9611
DOID:2531,9612
DOID:2531,9623
DOID:2531,9734
DOID:2531,9920
DOID:2531,9935
DOID:2531,9947
DOID:2531,9965
DOID:2531,10019
DOID:2531,10043
DOID:2531,10077
DOID:2531,10113
DOID:2531,10125
DOID:2531,10296
DOID:2531,10320
DOID:2531,10437
DOID:2531,10563
DOID:2531,10634
DOID:2531,10672
DOID:2531,10673
DOID:2531,10693
DOID:2531,10735
DOID:2531,10752
DOID:2531,10801
DOID:2531,10804
DOID:2531,10841
DOID:2531,10848
DOID:2531,10892
DOID:2531,10982
DOID:2531,11040
DOID:2531,11168
DOID:2531,11262
DOID:2531,11326
DOID:2531,22794
DOID:2531,22924
DOID:2531,22943
DOID:2531,23218
DOID:2531,23365
DOID:2531,23457
DOID:2531,23492
DOID:2531,23495
DOID:2531,23532
DOID:2531,23583
DOID:2531,25865
DOID:2531,25913
DOID:2531,26034
DOID:2531,26040
DOID:2531,26160
DOID:2531,26511
DOID:2531,27086
DOID:2531,27087
DOID:2531,27102
DOID:2531,27113
DOID:2531,27161
DOID:2531,27164
DOID:2531,29072
DOID:2531,30012
DOID:2531,30845
DOID:2531,50489
DOID:2531,50943
DOID:2531,51119
DOID:2531,51176
DOID:2531,51185
DOID:2531,51301
DOID:2531,51510
DOID:2531,53826
DOID:2531,53827
DOID:2531,53942
DOID:2531,53947
DOID:2531,54205
DOID:2531,54541
DOID:2531,54658
DOID:2531,54790
DOID:2531,54904
DOID:2531,54986
DOID:2531,55289
DOID:2531,55294
DOID:2531,55512
DOID:2531,55718
DOID:2531,55892
DOID:2531,55904
DOID:2531,57167
DOID:2531,57379
DOID:2531,57381
DOID:2531,57410
DOID:2531,57476
DOID:2531,57591
DOID:2531,60468
DOID:2531,64005
DOID:2531,64109
DOID:2531,64225
DOID:2531,64324
DOID:2531,64783
DOID:2531,64864
DOID:2531,64919
DOID:2531,79818
DOID:2531,79870
DOID:2531,79885
DOID:2531,80829
DOID:2531,81037
DOID:2531,81552
DOID:2531,81608
DOID:2531,83483
DOID:2531,83933
DOID:2531,84159
DOID:2531,84433
DOID:2531,84444
DOID:2531,84662
DOID:2531,84939
DOID:2531,85019
DOID:2531,92483
DOID:2531,93035
DOID:2531,121256
DOID:2531,145270
DOID:2531,147920
DOID:2531,170680
DOID:2531,171023
DOID:2531,197257
DOID:2531,200942
DOID:2531,201161
DOID:2531,219844
DOID:2531,286530
DOID:2531,327657
DOID:2531,340152
DOID:2531,343641
DOID:2531,347734
DOID:2531,375790
DOID:2596,3242
DOID:2596,7157
DOID:2596,10630
DOID:2596,55856
DOID:2596,220323
DOID:263,43
DOID:263,95
DOID:263,210
DOID:263,216
DOID:263,238
DOID:263,301
DOID:263,302
DOID:263,307
DOID:263,317
DOID:263,324
DOID:263,332
DOID:263,353
DOID:263,540
DOID:263,590
DOID:263,595
DOID:263,655
DOID:263,673
DOID:263,675
DOID:263,760
DOID:263,768
DOID:263,800
DOID:263,822
DOID:263,835
DOID:263,883
DOID:263,920
DOID:263,925
DOID:263,947
DOID:263,949
DOID:263,999
DOID:263,1004
DOID:263,1014
DOID:263,1015
DOID:263,1027
DOID:263,1029
DOID:263,1030
DOID:263,1265
DOID:263,1366
DOID:263,1381
DOID:263,1410
DOID:263,1495
DOID:263,1499
DOID:263,1508
DOID:263,1509
DOID:263,1543
DOID:263,1612
DOID:263,1938
DOID:263,1958
DOID:263,1978
DOID:263,2034
DOID:263,2064
DOID:263,2122
DOID:263,2271
DOID:263,2272
DOID:263,2321
DOID:263,2355
DOID:263,2475
DOID:263,2705
DOID:263,2719
DOID:263,2886
DOID:263,2944
DOID:263,2950
DOID:263,2952
DOID:263,3035
DOID:263,3091
DOID:263,3313
DOID:263,3315
DOID:263,3329
DOID:263,3439
DOID:263,3440
DOID:263,3480
DOID:263,3481
DOID:263,3490
DOID:263,3558
DOID:263,3566
DOID:263,3596
DOID:263,3709
DOID:263,3725
DOID:263,3726
DOID:263,3727
DOID:263,3778
DOID:263,3791
DOID:263,3815
DOID:263,3845
DOID:263,3855
DOID:263,3856
DOID:263,3882
DOID:263,3897
DOID:263,3945
DOID:263,4074
DOID:263,4233
DOID:263,4286
DOID:263,4311
DOID:263,4435
DOID:263,4585
DOID:263,4609
DOID:263,4771
DOID:263,4868
DOID:263,4968
DOID:263,5058
DOID:263,5076
DOID:263,5080
DOID:263,5162
DOID:263,5230
DOID:263,5243
DOID:263,5290
DOID:263,5443
DOID:263,5471
DOID:263,5546
DOID:263,5594
DOID:263,5595
DOID:263,5713
DOID:263,5728
DOID:263,5742
DOID:263,5743
DOID:263,5816
DOID:263,5894
DOID:263,5970
DOID:263,6098
DOID:263,6261
DOID:263,6271
DOID:263,6423
DOID:263,6483
DOID:263,6513
DOID:263,6526
DOID:263,6528
DOID:263,6596
DOID:263,6598
DOID:263,6648
DOID:263,6725
DOID:263,6790
DOID:263,6921
DOID:263,6923
DOID:263,6927
DOID:263,6928
DOID:263,7030
DOID:263,7052
DOID:263,7157
DOID:263,7248
DOID:263,7249
DOID:263,7380
DOID:263,7422
DOID:263,7428
DOID:263,7490
DOID:263,7584
DOID:263,7849
DOID:263,7942
DOID:263,8028
DOID:263,8061
DOID:263,8242
DOID:263,8314
DOID:263,8407
DOID:263,8633
DOID:263,8738
DOID:263,8743
DOID:263,8790
DOID:263,9045
DOID:263,9073
DOID:263,9113
DOID:263,9350
DOID:263,9589
DOID:263,9669
DOID:263,9745
DOID:263,9817
DOID:263,9820
DOID:263,9839
DOID:263,10397
DOID:263,10404
DOID:263,10628
DOID:263,10630
DOID:263,10950
DOID:263,11010
DOID:263,11041
DOID:263,11214
DOID:263,11236
DOID:263,22974
DOID:263,23042
DOID:263,23224
DOID:263,23532
DOID:263,25844
DOID:263,25953
DOID:263,29072
DOID:263,29126
DOID:263,50944
DOID:263,53353
DOID:263,54790
DOID:263,54823
DOID:263,55193
DOID:263,55367
DOID:263,56776
DOID:263,57731
DOID:263,79026
DOID:263,79444
DOID:263,79838
DOID:263,81562
DOID:263,84433
DOID:263,84925
DOID:263,89795
DOID:263,91661
DOID:263,91662
DOID:263,91752
DOID:263,114788
DOID:263,120892
DOID:263,129563
DOID:263,139285
DOID:263,142685
DOID:263,144132
DOID:263,158584
DOID:263,201163
DOID:263,283092
DOID:263,284013
DOID:263,343930
DOID:263,374393
DOID:263,494188
DOID:2841,108
DOID:2841,142
DOID:2841,154
DOID:2841,177
DOID:2841,185
DOID:2841,186
DOID:2841,213
DOID:2841,217
DOID:2841,240
DOID:2841,241
DOID:2841,246
DOID:2841,374
DOID:2841,383
DOID:2841,384
DOID:2841,387
DOID:2841,495
DOID:2841,501
DOID:2841,596
DOID:2841,624
DOID:2841,627
DOID:2841,632
DOID:2841,706
DOID:2841,718
DOID:2841,719
DOID:2841,727
DOID:2841,728
DOID:2841,847
DOID:2841,920
DOID:2841,925
DOID:2841,929
DOID:2841,942
DOID:2841,958
DOID:2841,959
DOID:2841,973
DOID:2841,1017
DOID:2841,1103
DOID:2841,1116
DOID:2841,1118
DOID:2841,1179
DOID:2841,1215
DOID:2841,1232
DOID:2841,1233
DOID:2841,1234
DOID:2841,1237
DOID:2841,1241
DOID:2841,1401
DOID:2841,1437
DOID:2841,1439
DOID:2841,1493
DOID:2841,1535
DOID:2841,1634
DOID:2841,1636
DOID:2841,1728
DOID:2841,1767
DOID:2841,1786
DOID:2841,1906
DOID:2841,1910
DOID:2841,1956
DOID:2841,2100
DOID:2841,2205
DOID:2841,2206
DOID:2841,2208
DOID:2841,2312
DOID:2841,2318
DOID:2841,2335
DOID:2841,2615
DOID:2841,2625
DOID:2841,2833
DOID:2841,2908
DOID:2841,2944
DOID:2841,2950
DOID:2841,2952
DOID:2841,3115
DOID:2841,3117
DOID:2841,3119
DOID:2841,3123
DOID:2841,3135
DOID:2841,3142
DOID:2841,3162
DOID:2841,3176
DOID:2841,3275
DOID:2841,3276
DOID:2841,3291
DOID:2841,3371
DOID:2841,3383
DOID:2841,3458
DOID:2841,3553
DOID:2841,3554
DOID:2841,3557
DOID:2841,3558
DOID:2841,3559
DOID:2841,3560
DOID:2841,3562
DOID:2841,3565
DOID:2841,3566
DOID:2841,3567
DOID:2841,3569
DOID:2841,3570
DOID:2841,3576
DOID:2841,3578
DOID:2841,3586
DOID:2841,3593
DOID:2841,3596
DOID:2841,3600
DOID:2841,3605
DOID:2841,3606
DOID:2841,3627
DOID:2841,3708
DOID:2841,3827
DOID:2841,3880
DOID:2841,3952
DOID:2841,4048
DOID:2841,4049
DOID:2841,4056
DOID:2841,4088
DOID:2841,4153
DOID:2841,4282
DOID:2841,4318
DOID:2841,4319
DOID:2841,4586
DOID:2841,4589
DOID:2841,4602
DOID:2841,4842
DOID:2841,4843
DOID:2841,4846
DOID:2841,4852
DOID:2841,4914
DOID:2841,5054
DOID:2841,5141
DOID:2841,5142
DOID:2841,5144
DOID:2841,5155
DOID:2841,5172
DOID:2841,5265
DOID:2841,5321
DOID:2841,5328
DOID:2841,5367
DOID:2841,5443
DOID:2841,5515
DOID:2841,5551
DOID:2841,5728
DOID:2841,5729
DOID:2841,5743
DOID:2841,6036
DOID:2841,6037
DOID:2841,6347
DOID:2841,6352
DOID:2841,6356
DOID:2841,6361
DOID:2841,6367
DOID:2841,6369
DOID:2841,6439
DOID:2841,6441
DOID:2841,6572
DOID:2841,6701
DOID:2841,6774
DOID:2841,6775
DOID:2841,6778
DOID:2841,6863
DOID:2841,6865
DOID:2841,6869
DOID:2841,7040
DOID:2841,7078
DOID:2841,7096
DOID:2841,7097
DOID:2841,7098
DOID:2841,7099
DOID:2841,7124
DOID:2841,7349
DOID:2841,7356
DOID:2841,7412
DOID:2841,7421
DOID:2841,7422
DOID:2841,7432
DOID:2841,7941
DOID:2841,8288
DOID:2841,8989
DOID:2841,9173
DOID:2841,9547
DOID:2841,9768
DOID:2841,10111
DOID:2841,10196
DOID:2841,10333
DOID:2841,10419
DOID:2841,10498
DOID:2841,10631
DOID:2841,10800
DOID:2841,10911
DOID:2841,11127
DOID:2841,11213
DOID:2841,11251
DOID:2841,23274
DOID:2841,23418
DOID:2841,26762
DOID:2841,27069
DOID:2841,27145
DOID:2841,27159
DOID:2841,29119
DOID:2841,30009
DOID:2841,50943
DOID:2841,51131
DOID:2841,55876
DOID:2841,57105
DOID:2841,57628
DOID:2841,59340
DOID:2841,64375
DOID:2841,64806
DOID:2841,65986
DOID:2841,80332
DOID:2841,81793
DOID:2841,85480
DOID:2841,90865
DOID:2841,94103
DOID:2841,117156
DOID:2841,134430
DOID:2841,149628
DOID:2841,169026
