disease_associates,gene_associates,prior_perm,prior_perm_stderr,n_associations,n_possible
18,22,0.0423859,0.000136491,1,6
18,21,0.0396012,8.60052e-05,0,14
18,20,0.0371072,0.000110835,0,8
18,19,0.0344279,7.51745e-05,1,16
18,18,0.0320555,0.000207079,0,2
18,17,0.0292501,0.000114159,0,6
18,16,0.0272625,6.34364e-05,1,18
18,15,0.0249547,6.06895e-05,0,18
18,14,0.0230233,6.20028e-05,0,16
18,13,0.0208396,3.80694e-05,0,38
18,12,0.0189012,3.96918e-05,0,32
18,11,0.0169779,3.13597e-05,2,46
18,10,0.0151143,2.72721e-05,0,54
18,9,0.0133444,2.47483e-05,1,58
18,8,0.0116024,1.91292e-05,1,84
18,7,0.00990904,1.28288e-05,1,158
18,6,0.00836513,1.03833e-05,4,202
18,5,0.00680948,7.89357e-06,3,284
18,4,0.00533146,5.29742e-06,1,486
18,3,0.00391591,3.32734e-06,3,878
18,2,0.00255133,1.69548e-06,5,2078
18,1,0.00125053,6.58062e-07,6,6228
17,47,0.136439,0.00040219,0,2
17,46,0.131116,0.000396221,0,2
17,40,0.101924,0.000354952,0,2
17,39,0.0979491,0.000348664,0,2
17,37,0.0892782,0.000334506,0,2
17,35,0.0817975,0.000322353,0,2
17,34,0.0774752,0.000313849,0,2
17,33,0.0739653,0.000307256,0,2
17,31,0.067142,0.000294065,0,2
17,30,0.0635934,0.000286779,1,2
17,28,0.0572822,0.000272701,0,2
17,27,0.0539387,0.000132128,0,8
17,26,0.0510548,0.000104707,1,12
17,25,0.048041,0.000251642,0,2
17,24,0.0453369,0.000108981,0,10
17,22,0.0401106,0.000132815,0,6
17,21,0.0375661,8.38834e-05,0,14
17,20,0.0350108,0.000107784,0,8
17,19,0.0326041,7.32684e-05,0,16
17,18,0.0297137,0.000199546,0,2
17,17,0.0281189,0.000111945,0,6
17,16,0.0256996,6.15906e-05,0,18
17,15,0.0237639,5.9397e-05,0,18
17,14,0.0217831,6.04572e-05,0,16
17,13,0.0197093,3.70666e-05,0,38
17,12,0.0179059,3.87229e-05,0,32
17,11,0.0160365,3.04487e-05,0,46
17,10,0.0142454,2.65753e-05,0,54
17,9,0.0125783,2.4051e-05,2,58
17,8,0.0109447,1.86104e-05,0,84
17,7,0.00938249,1.24706e-05,1,158
17,6,0.00786548,1.00774e-05,3,202
17,5,0.00643721,7.66886e-06,4,284
17,4,0.00503333,5.14639e-06,1,486
17,3,0.00369451,3.23642e-06,3,878
17,2,0.00240936,1.65096e-06,6,2078
17,1,0.00117875,6.38002e-07,12,6228
16,47,0.129774,0.000277967,0,4
16,46,0.124262,0.00027237,0,4
16,40,0.0969582,0.000244417,1,4
16,39,0.0925916,0.000239778,1,4
16,37,0.0849379,0.000230568,0,4
16,35,0.0769949,0.000220608,1,4
16,34,0.0730415,0.000215159,0,4
16,33,0.0695952,0.000210594,0,4
16,31,0.0627484,0.000200482,0,4
16,30,0.0602586,0.000196699,0,4
16,28,0.0536035,0.000186461,0,4
16,27,0.0510108,9.07362e-05,1,16
16,26,0.0481886,7.18884e-05,0,24
16,25,0.0451609,0.000172154,0,4
16,24,0.042688,7.46057e-05,0,20
16,22,0.0378264,9.11632e-05,2,12
16,21,0.0352242,5.73801e-05,0,28
16,20,0.032815,7.35272e-05,1,16
16,19,0.0306424,5.0172e-05,1,32
16,18,0.028511,0.000137802,0,4
16,17,0.0263023,7.64132e-05,0,12
16,16,0.0242879,4.22921e-05,0,36
16,15,0.0223118,4.0491e-05,1,36
16,14,0.0203501,4.12086e-05,2,32
16,13,0.0185755,2.54345e-05,4,76
16,12,0.0167761,2.64384e-05,2,64
16,11,0.0150924,2.08794e-05,2,92
16,10,0.0134343,1.81793e-05,1,108
16,9,0.0118192,1.65018e-05,3,116
16,8,0.0103044,1.27373e-05,1,168
16,7,0.00883458,8.55215e-06,4,316
16,6,0.00741361,6.92171e-06,6,404
16,5,0.0060415,5.26099e-06,2,568
16,4,0.00473067,3.51745e-06,4,972
16,3,0.00347563,2.21834e-06,8,1756
16,2,0.00226885,1.13e-06,5,4156
16,1,0.00110898,4.37984e-07,11,12456
15,47,0.122368,0.000545228,0,1
15,46,0.116829,0.000534423,0,1
15,40,0.0922456,0.000481443,0,1
15,39,0.0874402,0.000469975,0,1
15,37,0.079626,0.000450399,0,1
15,35,0.0729854,0.000432762,0,1
15,34,0.0689164,0.000421448,1,1
15,33,0.0652957,0.000411025,1,1
15,31,0.0588628,0.000391593,1,1
15,30,0.0563577,0.000383679,0,1
15,28,0.0504977,0.000364311,0,1
15,27,0.0478141,0.00017692,0,4
15,26,0.0452462,0.000140238,1,6
15,25,0.0424067,0.000335271,0,1
15,24,0.0399874,0.000145098,0,5
15,22,0.0352291,0.000176771,0,3
15,21,0.0329518,0.000111339,0,7
15,20,0.0309227,0.000143759,0,4
15,19,0.02873,9.75538e-05,0,8
15,18,0.0270938,0.000270121,0,1
15,17,0.0246486,0.000148695,0,3
15,16,0.0227879,8.22282e-05,0,9
15,15,0.0210539,7.90866e-05,0,9
15,14,0.0190643,8.00862e-05,1,8
15,13,0.0174348,4.94694e-05,0,19
15,12,0.0157295,5.13323e-05,0,16
15,11,0.0141473,4.05718e-05,0,23
15,10,0.0125675,3.53373e-05,0,27
15,9,0.0111041,3.20648e-05,0,29
15,8,0.00964121,2.47503e-05,0,42
15,7,0.00825029,1.65308e-05,1,79
15,6,0.00693267,1.34132e-05,0,101
15,5,0.00567331,1.01883e-05,1,142
15,4,0.00443254,6.83643e-06,1,243
15,3,0.00325984,4.30604e-06,1,439
15,2,0.00212492,2.1908e-06,3,1039
15,1,0.00103961,8.47377e-07,3,3114
14,47,0.11436,0.000373425,0,2
14,46,0.109448,0.000366596,0,2
14,40,0.0852355,0.000327517,0,2
14,39,0.0818695,0.000322112,0,2
14,37,0.0746642,0.00030872,0,2
14,35,0.0677372,0.000295443,0,2
14,34,0.0646522,0.000288692,0,2
14,33,0.0619159,0.000282994,0,2
14,31,0.0553985,0.000268852,0,2
14,30,0.0527647,0.000262378,0,2
14,28,0.0472355,0.000249236,0,2
14,27,0.0446211,0.000120802,0,8
14,26,0.04225,9.59396e-05,0,12
14,25,0.040051,0.000230681,0,2
14,24,0.0374815,9.92745e-05,1,10
14,22,0.0330852,0.000121124,0,6
14,21,0.0310345,7.65372e-05,2,14
14,20,0.0286428,9.76958e-05,1,8
14,19,0.0268294,6.67514e-05,0,16
14,18,0.0250952,0.000183873,0,2
14,17,0.022974,0.000101271,0,6
14,16,0.0213616,5.63464e-05,2,18
14,15,0.0195714,5.39808e-05,0,18
14,14,0.017909,5.48331e-05,0,16
14,13,0.0162749,3.37754e-05,0,38
14,12,0.0146864,3.50279e-05,0,32
14,11,0.013222,2.77682e-05,1,46
14,10,0.0117733,2.41677e-05,0,54
14,9,0.0103315,2.18179e-05,0,58
14,8,0.0090357,1.6956e-05,2,84
14,7,0.00771495,1.13131e-05,0,158
14,6,0.00647282,9.16587e-06,0,202
14,5,0.00527182,6.95134e-06,2,284
14,4,0.00413438,4.66311e-06,5,486
14,3,0.00303646,2.93437e-06,2,878
14,2,0.00198173,1.49639e-06,3,2078
14,1,0.000969837,5.80957e-07,7,6228
13,47,0.107257,0.00029611,0,3
13,46,0.103322,0.000291183,0,3
13,40,0.0800799,0.000259893,0,3
13,39,0.0760792,0.000253665,0,3
13,37,0.0694063,0.000243141,0,3
13,35,0.0632465,0.000232704,0,3
13,34,0.0600715,0.000227678,0,3
13,33,0.0574852,0.000223236,0,3
13,31,0.0517968,0.000212206,0,3
13,30,0.0492189,0.000207177,0,3
13,28,0.0443212,0.000197365,0,3
13,27,0.0418118,9.53936e-05,2,12
13,26,0.039465,7.57451e-05,0,18
13,25,0.0371003,0.000181124,0,3
13,24,0.0349951,7.84676e-05,0,15
13,22,0.0306049,9.50259e-05,0,9
13,21,0.0287895,6.02077e-05,0,21
13,20,0.0268917,7.71857e-05,0,12
13,19,0.0249942,5.26687e-05,1,24
13,18,0.0229417,0.000143616,0,3
13,17,0.0213873,7.98247e-05,0,9
13,16,0.019734,4.42378e-05,0,27
13,15,0.0181696,4.25794e-05,0,27
13,14,0.0166149,4.32288e-05,0,24
13,13,0.015133,2.65677e-05,3,57
13,12,0.0136569,2.75957e-05,2,48
13,11,0.0122417,2.17693e-05,0,69
13,10,0.0109029,1.89646e-05,1,81
13,9,0.00959072,1.71901e-05,0,87
13,8,0.00838153,1.33014e-05,1,126
13,7,0.00714841,8.89435e-06,1,237
13,6,0.00600428,7.20744e-06,2,303
13,5,0.00489721,5.46543e-06,3,426
13,4,0.00384361,3.6641e-06,3,729
13,3,0.00281707,2.30681e-06,4,1317
13,2,0.00183882,1.17836e-06,8,3117
13,1,0.000899057,4.56023e-07,8,9342
12,47,0.0994314,0.000286128,0,3
12,46,0.0954703,0.000281141,0,3
12,40,0.0741443,0.00025049,0,3
12,39,0.0706196,0.000245001,0,3
12,37,0.0647015,0.000235547,0,3
12,35,0.0588978,0.000225714,0,3
12,34,0.055721,0.000219528,0,3
12,33,0.0528164,0.00021456,0,3
12,31,0.0478265,0.000204759,1,3
12,30,0.0455281,0.000199773,1,3
12,28,0.0409442,0.000189868,0,3
12,27,0.0387106,9.19862e-05,0,12
12,26,0.0362663,7.26954e-05,3,18
12,25,0.0341209,0.000173834,0,3
12,24,0.0320936,7.51172e-05,0,15
12,22,0.028428,9.18339e-05,0,9
12,21,0.0264807,5.77882e-05,1,21
12,20,0.0247935,7.43891e-05,0,12
12,19,0.0230691,5.05829e-05,0,24
12,18,0.0212116,0.000138034,0,3
12,17,0.0197476,7.69826e-05,1,9
12,16,0.0183222,4.26385e-05,0,27
12,15,0.0168533,4.08779e-05,1,27
12,14,0.0153771,4.15823e-05,0,24
12,13,0.0139191,2.55187e-05,1,57
12,12,0.0125894,2.65343e-05,1,48
12,11,0.0113178,2.09263e-05,0,69
12,10,0.0100831,1.8241e-05,0,81
12,9,0.00887694,1.65285e-05,0,87
12,8,0.00771355,1.27944e-05,1,126
12,7,0.00661857,8.57749e-06,0,237
12,6,0.00555218,6.93646e-06,0,303
12,5,0.00452814,5.25783e-06,1,426
12,4,0.00353916,3.52029e-06,3,729
12,3,0.00259835,2.22034e-06,2,1317
12,2,0.00169433,1.12916e-06,12,3117
12,1,0.000830078,4.38366e-07,7,9342
9,47,0.0766789,0.00025462,0,3
9,46,0.0735326,0.000250175,0,3
9,40,0.0562119,0.000220691,1,3
9,39,0.0537972,0.00021634,0,3
9,37,0.0488931,0.000206598,0,3
9,35,0.0445242,0.000197842,0,3
9,34,0.0424823,0.000193237,0,3
9,33,0.0405364,0.000188987,0,3
9,31,0.0363686,0.000179342,0,3
9,30,0.0346035,0.000175359,0,3
9,28,0.0307236,0.000165758,0,3
9,27,0.0291091,8.02329e-05,1,12
9,26,0.0275093,6.35706e-05,0,18
9,25,0.0258906,0.000152561,0,3
9,24,0.0243783,6.57626e-05,0,15
9,22,0.021355,7.99629e-05,0,9
9,21,0.020026,5.03837e-05,2,21
9,20,0.0186473,6.47313e-05,0,12
9,19,0.0173409,4.39822e-05,0,24
9,18,0.0160815,0.00012077,0,3
9,17,0.0148442,6.69583e-05,0,9
9,16,0.0137343,3.69911e-05,0,27
9,15,0.0125872,3.54362e-05,0,27
9,14,0.0114921,3.60455e-05,1,24
9,13,0.0104666,2.21781e-05,1,57
9,12,0.00940067,2.29354e-05,2,48
9,11,0.00847427,1.81499e-05,0,69
9,10,0.00753903,1.58151e-05,1,81
9,9,0.00664913,1.43674e-05,1,87
9,8,0.00578696,1.10994e-05,0,126
9,7,0.00494602,7.41839e-06,1,237
9,6,0.00415892,6.00685e-06,1,303
9,5,0.00339324,4.55466e-06,0,426
9,4,0.00264992,3.04865e-06,2,729
9,3,0.00194445,1.92194e-06,2,1317
9,2,0.00126793,9.78878e-07,4,3117
9,1,0.00062113,3.78627e-07,7,9342
8,47,0.0687447,0.000420961,0,1
8,46,0.0652902,0.000411008,0,1
8,40,0.0500908,0.000362918,0,1
8,39,0.0479345,0.000355423,0,1
8,37,0.0439651,0.000341098,0,1
8,35,0.0398905,0.000325599,0,1
8,34,0.0378643,0.000317557,0,1
8,33,0.0356969,0.000308681,0,1
8,31,0.0326105,0.000295507,0,1
8,30,0.0303545,0.000285435,0,1
8,28,0.0275117,0.000272138,0,1
8,27,0.0258384,0.00013139,0,4
8,26,0.0246528,0.000104696,0,6
8,25,0.0232489,0.000250716,0,1
8,24,0.021773,0.000108111,0,5
8,22,0.0189778,0.000130719,0,3
8,21,0.0178144,8.25132e-05,0,7
8,20,0.0165177,0.000105677,0,4
8,19,0.0155309,7.24017e-05,0,8
8,18,0.0145434,0.000199177,0,1
8,17,0.0131594,0.000109154,0,3
8,16,0.0122727,6.05887e-05,0,9
8,15,0.011174,5.80123e-05,0,9
8,14,0.0101574,5.87364e-05,0,8
8,13,0.00926761,3.62184e-05,0,19
8,12,0.00837632,3.76649e-05,0,16
8,11,0.00749927,2.96024e-05,0,23
8,10,0.00673571,2.59717e-05,1,27
8,9,0.00589931,2.33698e-05,0,29
8,8,0.00513442,1.80794e-05,0,42
8,7,0.00439382,1.2113e-05,1,79
8,6,0.00368508,9.78997e-06,1,101
8,5,0.00300917,7.44992e-06,1,142
8,4,0.00236511,4.99549e-06,1,243
8,3,0.00172842,3.1335e-06,1,439
8,2,0.00112636,1.60083e-06,1,1039
8,1,0.000551328,6.19134e-07,1,3114
7,47,0.0603478,0.000279822,0,2
7,46,0.0571784,0.000272856,0,2
7,40,0.0447138,0.000242998,0,2
7,39,0.042379,0.000236563,0,2
7,37,0.0384359,0.00022628,0,2
7,35,0.0347627,0.00021521,0,2
7,34,0.0332042,0.000210681,0,2
7,33,0.0317787,0.000206307,0,2
7,31,0.0285982,0.000195982,0,2
7,30,0.0271076,0.000191067,0,2
7,28,0.0240904,0.000180569,0,2
7,27,0.0226853,8.71984e-05,0,8
7,26,0.0214633,6.90267e-05,0,12
7,25,0.0203106,0.0001658,0,2
7,24,0.0190874,7.14836e-05,0,10
7,22,0.0166789,8.66529e-05,0,6
7,21,0.0156769,5.47916e-05,0,14
7,20,0.014578,7.01879e-05,0,8
7,19,0.0135645,4.77802e-05,0,16
7,18,0.0125365,0.00013081,0,2
7,17,0.0115599,7.25426e-05,0,6
7,16,0.0107401,4.01238e-05,0,18
7,15,0.00972465,3.81972e-05,0,18
7,14,0.00894689,3.90015e-05,0,16
7,13,0.00815426,2.40019e-05,0,38
7,12,0.00737065,2.49577e-05,0,32
7,11,0.00660032,1.96102e-05,0,46
7,10,0.00587013,1.71204e-05,2,54
7,9,0.00516591,1.54794e-05,0,58
7,8,0.00449645,1.1966e-05,0,84
7,7,0.00384284,8.00961e-06,0,158
7,6,0.00323489,6.48713e-06,2,202
7,5,0.00263872,4.9314e-06,0,284
7,4,0.00206132,3.29762e-06,1,486
7,3,0.00150795,2.07579e-06,2,878
7,2,0.000986159,1.05805e-06,6,2078
7,1,0.000481123,4.09421e-07,1,6228
6,47,0.0517959,0.000260246,0,2
6,46,0.0503593,0.000256935,0,2
6,40,0.0386213,0.000226531,0,2
6,39,0.0363847,0.000220152,0,2
6,37,0.0331309,0.000210581,0,2
6,35,0.0299255,0.000199866,0,2
6,34,0.0286674,0.000196208,0,2
6,33,0.0272848,0.000191528,0,2
6,31,0.0243423,0.000181217,0,2
6,30,0.0232531,0.000176905,0,2
6,28,0.02073,0.000167319,0,2
6,27,0.0196394,8.09926e-05,0,8
6,26,0.018268,6.38283e-05,1,12
6,25,0.0172353,0.000152995,0,2
6,24,0.0163033,6.63687e-05,0,10
6,22,0.0144004,8.07115e-05,0,6
6,21,0.0132523,5.04274e-05,0,14
6,20,0.012377,6.48736e-05,0,8
6,19,0.011575,4.41818e-05,1,16
6,18,0.0106114,0.000120421,0,2
6,17,0.0100102,6.7389e-05,0,6
6,16,0.00918673,3.71911e-05,0,18
6,15,0.00842812,3.56559e-05,1,18
6,14,0.00769071,3.62268e-05,0,16
6,13,0.00694958,2.21849e-05,0,38
6,12,0.00629405,2.30373e-05,1,32
6,11,0.00565803,1.82187e-05,2,46
6,10,0.00502003,1.58462e-05,0,54
6,9,0.00441491,1.43501e-05,0,58
6,8,0.00386312,1.11081e-05,0,84
6,7,0.00331347,7.42322e-06,0,158
6,6,0.00277635,6.01088e-06,2,202
6,5,0.00224857,4.54469e-06,0,284
6,4,0.00176085,3.04629e-06,1,486
6,3,0.00129468,1.92245e-06,0,878
6,2,0.000844145,9.779e-07,1,2078
6,1,0.000413075,3.80058e-07,2,6228
5,47,0.0435637,0.000339609,0,1
5,46,0.0428191,0.000336825,0,1
5,40,0.0323974,0.000294572,0,1
5,39,0.0301137,0.000284335,0,1
5,37,0.0281373,0.000275126,0,1
5,35,0.0244115,0.000256755,0,1
5,34,0.0236835,0.000252992,0,1
5,33,0.0231437,0.000250161,0,1
5,31,0.0205528,0.000236056,0,1
5,30,0.0192961,0.000228872,0,1
5,28,0.0172505,0.000216626,0,1
5,27,0.0164644,0.000105425,0,4
5,26,0.0155325,8.3362e-05,0,6
5,25,0.0145295,0.000199084,0,1
5,24,0.013574,8.56095e-05,0,5
5,22,0.0120521,0.000104503,0,3
5,21,0.0111047,6.54627e-05,0,7
5,20,0.0104653,8.44144e-05,0,4
5,19,0.00963181,5.70798e-05,0,8
5,18,0.00910968,0.000158071,0,1
5,17,0.00834293,8.71131e-05,0,3
5,16,0.00770166,4.81287e-05,0,9
5,15,0.00700903,4.59448e-05,1,9
5,14,0.00641082,4.67248e-05,0,8
5,13,0.00578801,2.86423e-05,0,19
5,12,0.00527869,2.99047e-05,0,16
5,11,0.00472327,2.35514e-05,0,23
5,10,0.00415803,2.0383e-05,0,27
5,9,0.00369087,1.85432e-05,0,29
5,8,0.00319533,1.42994e-05,0,42
5,7,0.00275464,9.59823e-06,0,79
5,6,0.00230971,7.75456e-06,0,101
5,5,0.00187583,5.87766e-06,1,142
5,4,0.00146513,3.93308e-06,2,243
5,3,0.00107821,2.48343e-06,0,439
5,2,0.000701925,1.26249e-06,0,1039
5,1,0.000343627,4.89595e-07,1,3114
4,47,0.0354408,0.000153374,0,4
4,46,0.033917,0.000150068,0,4
4,40,0.0257997,0.000131655,2,4
4,39,0.0246136,0.000128578,0,4
4,37,0.0220261,0.000121934,0,4
4,35,0.0203279,0.000117285,0,4
4,34,0.0190352,0.000113555,0,4
4,33,0.0183965,0.00011127,0,4
4,31,0.0164097,0.000105524,0,4
4,30,0.0155489,0.000102846,0,4
4,28,0.0138624,9.7063e-05,0,4
4,27,0.0131099,4.69255e-05,0,16
4,26,0.0123201,3.71558e-05,0,24
4,25,0.0115926,8.8932e-05,0,4
4,24,0.0109132,3.84224e-05,0,20
4,22,0.00963861,4.67178e-05,0,12
4,21,0.00898255,2.95223e-05,0,28
4,20,0.00830089,3.75592e-05,0,16
4,19,0.0077247,2.55336e-05,2,32
4,18,0.00728207,7.06483e-05,0,4
4,17,0.00664057,3.88543e-05,0,12
4,16,0.00609903,2.13779e-05,0,36
4,15,0.00559848,2.05559e-05,0,36
4,14,0.00512428,2.09112e-05,0,32
4,13,0.0046546,1.28324e-05,0,76
4,12,0.00419499,1.33297e-05,0,64
4,11,0.00377675,1.05169e-05,1,92
4,10,0.00335325,9.13289e-06,0,108
4,9,0.00295392,8.28827e-06,0,116
4,8,0.00256769,6.40687e-06,0,168
4,7,0.00220055,4.28871e-06,0,316
4,6,0.00183668,3.46698e-06,1,404
4,5,0.00150168,2.62835e-06,2,568
4,4,0.00117445,1.75819e-06,2,972
4,3,0.000861123,1.10835e-06,0,1756
4,2,0.000561096,5.64614e-07,4,4156
4,1,0.000275009,2.18547e-07,2,12456
3,47,0.0267533,0.000154901,0,3
3,46,0.0256101,0.000151466,0,3
3,40,0.0192094,0.00013168,0,3
3,39,0.0182784,0.000128753,0,3
3,37,0.0168233,0.000123546,0,3
3,35,0.0150592,0.0001169,0,3
3,34,0.0144308,0.000114573,0,3
3,33,0.0137489,0.000111559,0,3
3,31,0.0122191,0.000105362,0,3
3,30,0.0115354,0.000102511,0,3
3,28,0.010466,9.77389e-05,0,3
3,27,0.00985291,4.70569e-05,0,12
3,26,0.00927746,3.7259e-05,0,18
3,25,0.00860405,8.87235e-05,0,3
3,24,0.00826875,3.85946e-05,0,15
3,22,0.00720956,4.68385e-05,0,9
3,21,0.00670938,2.94545e-05,0,21
3,20,0.00624659,3.76781e-05,0,12
3,19,0.0058496,2.57175e-05,0,24
3,18,0.00537096,7.01073e-05,0,3
3,17,0.00497666,3.8914e-05,0,9
3,16,0.00460256,2.14886e-05,0,27
3,15,0.00420017,2.06072e-05,0,27
3,14,0.00380885,2.07897e-05,2,24
3,13,0.0034928,1.28538e-05,1,57
3,12,0.00316187,1.33762e-05,0,48
3,11,0.00282599,1.05215e-05,0,69
3,10,0.00250834,9.14059e-06,0,81
3,9,0.00220194,8.27745e-06,0,87
3,8,0.00192158,6.41002e-06,0,126
3,7,0.00164773,4.28753e-06,1,237
3,6,0.00138816,3.47586e-06,1,303
3,5,0.0011344,2.63936e-06,0,426
3,4,0.000881002,1.76104e-06,0,729
3,3,0.0006443,1.10658e-06,0,1317
3,2,0.00042174,5.65162e-07,1,3117
3,1,0.000205411,2.18623e-07,3,9342
2,47,0.0183245,0.000223146,0,1
2,46,0.0166305,0.000212765,0,1
2,40,0.0126473,0.000185919,0,1
2,39,0.0125725,0.000185375,0,1
2,37,0.0114432,0.000176955,0,1
2,35,0.0101062,0.000166409,0,1
2,34,0.00985429,0.000164343,0,1
2,33,0.0090211,0.000157308,0,1
2,31,0.00816854,0.000149754,0,1
2,30,0.00773396,0.000145748,0,1
2,28,0.007089,0.000139584,0,1
2,27,0.00655476,6.68276e-05,0,4
2,26,0.0062226,5.2949e-05,0,6
2,25,0.00602883,0.000128793,0,1
2,24,0.0054791,5.46701e-05,0,5
2,22,0.00491515,6.69979e-05,0,3
2,21,0.00450047,4.18724e-05,0,7
2,20,0.00415278,5.33854e-05,0,4
2,19,0.00393134,3.65143e-05,0,8
2,18,0.00362339,9.99672e-05,0,1
2,17,0.00332721,5.52227e-05,0,3
2,16,0.00304979,3.04313e-05,0,9
2,15,0.00276252,2.89218e-05,0,9
2,14,0.00256945,2.96869e-05,0,8
2,13,0.00229749,1.80826e-05,0,19
2,12,0.00209317,1.88358e-05,0,16
2,11,0.00188445,1.49037e-05,0,23
2,10,0.00167078,1.29541e-05,0,27
2,9,0.00148998,1.18033e-05,0,29
2,8,0.00128174,9.05079e-06,0,42
2,7,0.00109969,6.06691e-06,0,79
2,6,0.000925929,4.91377e-06,0,101
2,5,0.000751528,3.72639e-06,0,142
2,4,0.000587501,2.4934e-06,0,243
2,3,0.000427738,1.56392e-06,0,439
2,2,0.000282257,8.00348e-07,1,1039
2,1,0.00013651,3.0917e-07,1,3114
1,47,0.00897349,7.01489e-05,0,5
1,46,0.00850016,6.82123e-05,0,5
1,40,0.00650992,5.97549e-05,0,5
1,39,0.00618827,5.82903e-05,0,5
1,37,0.0057487,5.61897e-05,0,5
1,35,0.0051508,5.32228e-05,0,5
1,34,0.00486293,5.1781e-05,0,5
1,33,0.00457173,5.02332e-05,0,5
1,31,0.00412718,4.76208e-05,0,5
1,30,0.00386975,4.61885e-05,0,5
1,28,0.00346893,4.36944e-05,0,5
1,27,0.00325801,2.10892e-05,0,20
1,26,0.00310918,1.67756e-05,0,30
1,25,0.00294521,4.03251e-05,0,5
1,24,0.00275522,1.73732e-05,0,25
1,22,0.0024525,2.1209e-05,0,15
1,21,0.00221951,1.31352e-05,0,35
1,20,0.0020766,1.6863e-05,0,20
1,19,0.00193806,1.14939e-05,0,40
1,18,0.0018081,3.16503e-05,0,5
1,17,0.00168741,1.75849e-05,0,15
1,16,0.00154501,9.67151e-06,0,45
1,15,0.00140304,9.20818e-06,0,45
1,14,0.00129863,9.45385e-06,1,40
1,13,0.00115626,5.7375e-06,0,95
1,12,0.00103913,5.9547e-06,0,80
1,11,0.000946243,4.7164e-06,0,115
1,10,0.000841715,4.10269e-06,0,135
1,9,0.000743214,3.73007e-06,0,145
1,8,0.00064186,2.87005e-06,0,210
1,7,0.000549162,1.92059e-06,0,395
1,6,0.000460704,1.55046e-06,0,505
1,5,0.000372456,1.17281e-06,1,710
1,4,0.000294116,7.89852e-07,0,1215
1,3,0.000214543,4.94828e-07,1,2195
1,2,0.000140076,2.52329e-07,2,5195
1,1,6.85709e-05,9.76946e-08,0,15570
